category,subcategory,name,current_price,raw_price,discount,likes_count
beauty,Soin visage,Crème Visage Blanchissante,20.11,34.98,43,237
beauty,Perruques synthétiques,Perruques synthétiques brun foncé,29.59,79.18,63,212
beauty,Soins corps,Huile d'amélioration des seins,18.16,28.49,36,144
beauty,Brosses pour ongles,Stylo de peinture antidérapant amovible Nail Art Brusn,26.98,51.47,48,167
beauty,Perruques de Cosplay,Perruque Lolita Harjuku Grise Rose Cheveux Longs Frisés Ondulés pour Déguisement de Fête,26.18,53.43,51,833
beauty,Gloss à lèvres,Rouge à lèvres liquide Mermaid Shimmer,9.88,20.84,53,406
beauty,Perruques synthétiques,Perruque de cheveux roux dégradé,22.99,45.98,50,9
beauty,Accessoires des cheveux,Bandeaux de sport de fitness,10.34,17.98,43,162
beauty,Sports Equipments,Ensemble de balles de boxe,13.99,26.99,48,7
beauty,Huile essentielle,8 pièces / ensemble d'huile essentielle de plante de lavande,22.99,55.98,59,2
beauty,Huile essentielle,10 pièces / ensemble d'huile essentielle de plante de bois de santal,25.99,59.98,57,0
beauty,Trousses,Trousse à Maquillage Suspendue,32.96,66.43,50,684
beauty,Épilateur,Épilateur laser permanent 3 en 1,66.99,133.98,50,3
beauty,Tondeuse pour poils,Ensemble de coupe-cheveux portable ,29.99,59.99,50,14
beauty,Sports Equipments,"Attelle de soutien carpien à la main, 1 paire",25.86,51.74,50,24
beauty,Rouge à lèvres,Nude Thin Tube Stylo Rouge À Lèvres ,6.99,14.99,53,76
beauty,Tatouage temporel,10 feuilles de marquage à chaud autocollants de tatouage,12.99,25.99,50,92
beauty,Soin visage,Six sérums peptidiques pour les yeux,10.34,17.98,43,66
beauty,Autres produits des soins personnels,Orthèse cervicale gonflable d'air,46.99,93.99,50,19
beauty,Soins des pieds,Meuleuse à pied électrique 2 en 1,25.99,51.98,50,2
beauty,Soins de bain,Boules de sel de bain à l'ananas,8.99,17.98,50,0
beauty,Soins de bain,Boules de sel pour le bain Donut,8.99,17.98,50,2
beauty,Soins de bain,Colorful Boule de sel de bain en forme de coquille,7.99,15.98,50,0
beauty,Soins de bain,6 pièces / ensemble boules de sel pour le bain de lait,24.99,49.98,50,1
beauty,Soins des pieds,Ensemble de limes exfoliantes pour les pieds 8 en 1,13.99,27.98,50,3
beauty,Accessoires soin visage,Pierre de rouleau de contrôle d'huile,17.99,35.98,50,0
beauty,Houppe à poudre de maquillage,Fond de teint cosmétique Foundation Makeup,5.99,13.99,57,208
beauty,Autres accessoires,Têtes de rechange pour rasoir,23.56,40.98,43,122
beauty,Soin visage,Essence de vitamine C de 30 ml,17.81,30.98,43,399
beauty,Faux cils,Colorful Mascara étanche,8.99,17.98,50,2
beauty,Sleep & Snoring,1 dispositif anti-ronflement souple,7.46,14.93,50,70
beauty,Fard à paupières,Beauty Glazed Palette d'ombres à Paupières 35 Couleurs,32.76,68.77,52,1525
beauty,Épilateur,Épilateur indolore pour tout le corps,48.99,97.98,50,0
beauty,Soin visage,Crème de visage collagène à l'extrait d'escargot,12.29,21.37,43,608
beauty,Huile essentielle,Sérum à l'acide hyaluronique MELAO,15.03,25.17,40,237
beauty,Vêtements minceur,Body Shaimmer sans couturesThin Shapewear,24.92,41.68,40,280
beauty,Fard à paupières,Gelée Visage Haute Crème Légère,9.99,19.99,50,139
beauty,Autres outils,Stylo de traitement des ongles de 4 PCs,21.84,37.99,43,84
beauty,Machine à ongles,60pcs Nail Drill Machine Set,62.09,109.99,44,72
beauty,Fond de teint,Apprêt de maquillage pour le visage,10.59,21.18,50,457
beauty,Extension de cils & Greffage,Sérum Croissance Cils,12.18,24.64,51,189
beauty,Gloss à lèvres,Huiles à lèvres hydratantes sexy,7.29,14.58,50,279
beauty,Gloss à lèvres,Ensemble de 6pcs rouges à lèvres liquides mats,17.38,35.61,51,361
beauty,Perruques de Cosplay,Perruques arc-en-ciel anime,31.15,54.18,43,164
beauty,Lunettes,Verres de casque Bluetooth,57.03,99.18,43,93
beauty,Lampe UV & LED,Séchoir à ongles Mini UV LED,17.81,30.67,42,288
beauty,Extension des cheveux,Longues extensions de cheveux humains,30.46,53,43,120
beauty,Nailart,Ensemble de paillettes à ongles Laser Glitter,10.99,21.99,50,130
beauty,Perruques cheveux humains,Perruques courtes de cheveux humains,84.59,169.18,50,34
beauty,Soin visage,15ml d'essence d'or 24K,7.99,15.98,50,169
beauty,Autres accessoires,Savon de rasage moussant naturel,13.99,27.98,50,0
beauty,Faux cils,Sérum de croissance des cils imperméable,8.99,17.98,50,3
beauty,Soins de bain,Boules de sel de bain en forme de fraise,8.99,17.98,50,0
beauty,Soins de bain,Boules de sel de bain aux fleurs de cerisier,7.99,15.98,50,1
beauty,Faux cils,Ensemble de faux cils professionnels,58.79,146.99,60,221
beauty,Épilateur,Épilateur d'épilation au laser indolore,80.99,161.98,50,1
beauty,Soins corps,Xiaomi COKIT Bâton Antiprurigineux ,22.99,59.99,62,8
beauty,Vêtements minceur,Tourmaline Magnetic Ceinture Retour Ceinture,25.59,42.79,40,157
beauty,Épilateur,Épilateur indolore de protection contre la température,57.99,115.98,50,0
beauty,Massage & Relaxation,Masseur multifonctionnel de cou d'épaule de cou 4D,41.99,83.98,50,2
beauty,Massage & Relaxation,Planche de massage facial 3Pcs,19.99,39.99,50,2
beauty,Accessoires du tatouage,22Pcs Acier inoxydable Conseils de tatouage Nozzle for Needles Set Kit,18.6,31.7,41,64
beauty,Soins de bain,Brosses de nettoyage du dos Ceinture de bain,5.99,11.98,50,2
beauty,Perruques cheveux humains,8 couleurs naturelles Long Virgin Remy Medium Side Bang Capless Mono Top perruque de cheveux humains,84.81,154.2,45,39
beauty,Sports Equipments,Écouteurs intra-auriculaires sans fil Bluetooth,33.99,66.99,49,2
beauty,Perruques en dentelle,Score moyen rouge cheveux longs bouclés ,69.99,139.99,50,88
beauty,Perruques synthétiques,Cheveux blancs raides moelleux mélangés noirs et blancs ,25.86,44.99,43,26
beauty,Fard à paupières,Palette de fards à paupières 63Colors Pro,58.64,124.17,53,340
beauty,Perruques synthétiques,Perruques Synthétiques 26 Pouces,55.88,97.18,43,134
beauty,Soins dentaires,Ensemble de grilles amovibles pour protection des dents,10.99,21.98,50,0
beauty,Massage & Relaxation,Masseur électrique de la colonne cervicale,15.99,31.98,50,1
beauty,Gloss à lèvres,Brillant à lèvres pailleté étoilé,11.03,20.2,45,137
beauty,Lunettes,Lunettes d'ordinateur Radioprotection,12.57,27.16,54,489
beauty,Perruques cheveux humains,Perruques de cheveux humains rouge vin,145.12,252.38,43,31
beauty,Daily Necessities,Autocollants anti-moustiques Smile,2.99,0,0,9
beauty,Nailart,18 couleurs acrylique UV poudre Poussière Glitter Polish Nail Art Set,14.01,25.94,46,97
beauty,Fers à friser pour cheveux,Bigoudi automatique à air,59.99,0,0,16
beauty,Stylos pour ongles,10Pcs Cire résine Rhinestone Picker Pencil Gem Jewel Bead Nail Art Craft Tool,14.86,29.62,50,109
beauty,Soins dentaires,10 ml de solution de blanchiment des dents,12.06,20.98,43,280
beauty,Blush,Pétales de rose soyeux respirant blush ,22.41,45.87,51,72
beauty,Correcteur,No Trace Concealer Liquid ,15.51,28.22,45,61
beauty,Perruques de Cosplay,Perruque synthétique courte colorée de cosplay,22.53,37.22,40,154
beauty,Faux cils,Mascara résistant à la sueur et à l'eau,11.49,19.99,43,96
beauty,Perruques synthétiques,Perruque de cheveux raides de 24 pouces,44.49,89.99,51,14
beauty,Fake Nails,Conseils ongles amande papillon,13.99,0,0,10
beauty,Sports Equipments,Ensemble de bandes de résistance multifonction,26.99,35.99,25,0
beauty,Brosses & Peignes,Ensemble de peignes à coussin d'air professionnel,19.99,47.99,58,2
beauty,Stickers ongles,Autocollants transparents pour ongles goutte d'eau,13.99,27.98,50,0
beauty,Autres outils,Aimant oeil de chat Spar,7.99,15.98,50,2
beauty,Lampe UV & LED,Lampe à ongles double source de lumière 48W,56.34,106.99,47,52
beauty,Épilateur,Épilateur permanent complet du corps,56.99,113.98,50,3
beauty,Sports Equipments,Pistolet masseur électrique à 6 vitesses,44.99,89.99,50,0
beauty,Sports Equipments,Smart Hip Trainer,44.84,76.84,42,24
beauty,Health Care,Lingettes désinfectantes à 75% d'alcool,19.54,32.99,41,90
beauty,Soin visage,Liquide d'Essence Nourrissant Or 24K,11.29,22.58,50,141
beauty,Stickers ongles,Extension transparente des ongles,8.59,17.18,50,100
beauty,Épilateur,Keda KD-187 Électrique Démaquillant lavable Tachymètre rechargeable mou humide Lady Shaver Epilateur,14.55,26.94,46,443
beauty,Lunettes,Minleaf TR90 Lunettes de lecture ultra-légères,10.34,19.29,46,62
beauty,Tondeuse pour poils,Ciseaux Broderie Ciseaux Oreillette Oreille Tondeuse Bronze Or,8.63,16.91,49,316
beauty,Lampe UV & LED,Lampe LED UV 36W,40.24,69.99,43,125
beauty,Fard à paupières,Ombre à paupières liquide colorée,11.49,19.99,43,164
beauty,Lèvres,Ensemble de rouge à lèvres liquide naturel,18.96,64.82,71,74
beauty,Highlighters & Bronzers,Highlight Brightening Liquid ,11.49,21.24,46,144
beauty,Perruques cheveux humains,Perruques courtes de cheveux humains,110.39,191.98,43,51
beauty,Soins dentaires,Nettoyeur de dents oral portable électrique,38.51,77.03,50,131
beauty,Pinceaux,24 Pcs MAQUILLAGE POUR Vous Maquillage Pinceaux Outillage Pinceau En Bois Pinceau En Bois,56.87,96.99,41,308
beauty,Soins dentaires,Brosse à dents électrique à ultrasons,15.99,32.91,51,95
beauty,Soins corps,Lanthome Breast Massage huile essentielle,11.49,19.98,43,319
beauty,Soins des pieds,1 Pcs Thumb Valgus Correcteur,4.82,17.73,73,73
beauty,Perruques synthétiques,Cheveux bouclés de couleur mélangée brune,22.99,45.98,50,9
beauty,Lunettes,Femmes lisant des lunettes,7.99,19.59,59,38
beauty,Vernis à ongles,17 couleurs 15ml Metallic Soak Off Metal Nail Gel UV Polonais,5.68,8.98,37,87
beauty,Soin visage,CUCNZN Démaquillant en peau profonde,6.27,10.69,41,1068
beauty,Machines à tatouer,Professional Permanent Eyebrow Lips Tattoo Pen Maquillage Machine-outil,74.47,117.75,37,90
beauty,Vêtements minceur,Soutien-gorge correcteur bossu,23.28,40.49,43,199
beauty,Soins dentaires,Liquide de blanchiment des dents,11.49,19.98,43,184
beauty,Soins des pieds,Masque de pied pour l'enlèvement de la peau morte,15.51,29.45,47,33
beauty,Bouteille rechargeable,Bouteilles d'huile essentielle,3.99,10.99,64,118
beauty,Trousses,Trousse à Maquillage Double Fermeture Éclair,20.26,37.51,46,620
beauty,Mannequin pour pratiquer la coiffure,24 pouces 30% de vraies longues cheveux humains Chemin d&#39;entrainement de coiffeur Modèle de pratique avec titulaire de pince,39.58,78.73,50,208
beauty,Fond de teint,Fond de teint liquide changeant en température,6.89,11.99,43,57
beauty,Perruques synthétiques,Frange inclinée rouge long cheveux bouclés,25.86,44.99,43,62
beauty,Perruques cheveux humains,Straight Short Human Hair Wigs Cool Side Bang Virgin Remy Mono Top Capless 14 Couleurs,52.36,87.56,40,14
beauty,Accessoires du tatouage,Encre de tatouage de 7 couleurs,20.57,40.89,50,150
beauty,Health Care,KN95 Mask Pad Tissu Meltblown Protection de charbon actif ,8.99,16.72,46,49
beauty,Tatouage temporel,Autocollant de tatouage temporaire coloré,7.59,15.18,50,187
beauty,Soins des pieds,Silicone Toe Seperator Hallux Valgus Correction,4.99,9.98,50,146
beauty,Soins des pieds,1 paire de fasciite plantaire pied arche talon soulagement de la douleur manches coussin protecteur,10.8,18.41,41,542
beauty,Perruques synthétiques,Fluffy Neat Bangs Longs cheveux raides,25.86,44.99,43,75
beauty,Perruques en dentelle,Perruque Longue Cheveux Frisés ,86.24,149.99,43,50
beauty,Pinceaux,"Un ensemble de pinceaux de maquillage professionnel comprend toutes les bases dont vous avez besoin pour vos applications quotidiennes . Portable et pratique à utiliser. Facile à coller la poudre, couleur naturelle. Convient pour un usage professionnel ou",19.63,33.07,41,3233
beauty,Lunettes,Lunettes polytonales rétro,12.14,21.12,43,419
beauty,Accessoires soin visage,4pcs / kit aiguille à double tête pour l'acné,9.99,16.87,41,734
beauty,Accessoires soin visage,Facial Anti Rides Rouleau,17.81,33.66,47,239
beauty,Pinceaux,7pcs brosses de maquillage pour le visage,21.47,39.26,45,798
beauty,Correcteur,Ensemble de stylos à mini-correcteur 6 couleurs,15.99,31.99,50,209
beauty,Correcteur,Palette Correcteurs Visage Professionnels 15 Couleurs Ombres à Paupières Cosmétiques Beauté,11.07,20.14,45,1816
beauty,Vêtements minceur,Corset Caoutchouc ,59.99,139.99,57,52
beauty,Faux cils,Bigoudi pour les cils en or rose,10.34,20.57,50,84
beauty,Fond de teint,Base Crème Primaire,14.99,35.99,58,95
beauty,Nailart,3000Pcs 2mm rond brillant strass perles diamand gemmes manucure avec cire picker crayon,8.17,13.13,38,410
beauty,Couple-ongle,15pcs ongles coupe ensemble,27.59,49.99,45,106
beauty,Rouge à lèvres,"Rouge à lèvres Velvet longue tenue, 12 couleurs",9.99,22.99,57,80
beauty,Autres produits des soins personnels,Abdomen Wonder Minceur Patch,13.79,25.86,47,308
beauty,Eyeliner,Eye-liner brillant métallique,9.19,24,62,814
beauty,Houppe à poudre de maquillage,Feuilleté d'éponge de gouttelettes d'eau,7.46,16.89,56,126
beauty,Vêtements minceur,Bande de réglage de la taille réglable respirante sport,21.36,41.88,49,54
beauty,Soin visage,Vitamine E Essence Anti Aging,11.49,22.06,48,141
beauty,Vêtements minceur,Ceinture Shaping Body Shaping,20.7,41.76,50,336
beauty,Faux cils,Recourbe-cils Mini Comb,7.99,15,47,6
beauty,Daily Necessities,Soft Papier hygiénique domestique,13.79,23.99,43,16
beauty,Lunettes,Verres optiques rétro,20,34.78,43,310
beauty,Accessoires soin visage,Outil de suppression de tête noire à double tête,8.99,15.99,44,45
beauty,Brosses & Peignes,Peigne de massage à coussin d'air,12.99,24.99,48,1
beauty,Fard à paupières,Poudre cosmétique de 120 couleurs,33.94,64.17,47,1679
beauty,Pinceaux,GUJHUI Ensemble de 10 pcs pinceaux maquillage,19.45,31.75,39,824
beauty,Soins des oreilles,Nettoyeur d'oreille en spirale souple,16.66,28.98,43,75
beauty,Perruques cheveux humains,Perruques courtes de cheveux humains,86.99,173.98,50,32
beauty,Bouteilles rechargeables,3Pcs 30ml Verre Vert Verre Essentielle Bouteilles Récipient Rechargeable Avec Dropper,13.71,25.35,46,267
beauty,Soins des pieds,Invisibale Heel Highten Semelles,15.17,25.9,41,433
beauty,Lisseurs des cheveux,Peigne lisseur à friser multifonction 4 en 1,57.49,124.98,54,64
beauty,Vêtements minceur,Ceinture de mise en forme du corps,25.19,50.38,50,52
beauty,Gloss à lèvres,Gloss à lèvres hydratant liquide,7.99,15.99,50,37
beauty,Sleep & Snoring,Dispositif anti ronflement,15.51,28.22,45,18
beauty,Stylos pour ongles,Stylo pétales ongles,5.74,9.99,43,106
beauty,Perruques en dentelle,Bangs bruns cheveux Big Wave,86.24,149.99,43,48
beauty,Mannequin pour pratiquer la coiffure,Tête de formation de coiffure multicolore,55.98,94.57,41,265
beauty,Lunettes,Lunettes presbytes rondes rétro 4 couleurs,11.49,19.98,43,373
beauty,Faux cils,Mascara tête de mort,9.99,19.99,50,103
beauty,Rouge à lèvres,Rouge à lèvres brillant Diamond Magic ,9.19,20,54,296
beauty,Crayon à sourcils & Amplificateur,Crayon à sourcils,14.97,34.18,56,947
beauty,Lunettes,Lunettes pour lire,10.45,18.18,43,63
beauty,Gloss à lèvres,Rouge à lèvres liquide sexy,13.43,23.36,43,1122
beauty,Coloration cheveux,Coloration Crème Jetable Teint DIY Unisexe,13.79,22.52,39,1795
beauty,Pinceaux,Ensemble de pinceaux de maquillage en cristal ,33.99,66.99,49,42
beauty,Soins des pieds,Lampe anti-moustique USB pour inhalation,23.99,51.99,54,37
beauty,Perruques synthétiques,Perruque de cheveux courts blanc noir,32.76,56.98,43,85
beauty,Soins de bain,Brosse à récurer pour douche de pied,19.99,42.99,54,48
beauty,Perruques synthétiques,Perruque blonde brune et synthétique,51.34,89.29,43,148
beauty,Vêtements minceur,Sous-vêtements minceur post-partum,36.4,63.3,43,119
beauty,Fond de teint,Hydra Raffermissant Essence Primer,13.79,23.99,43,295
beauty,Soins des pieds,Crème Anti Fongique Pour Les Pieds,15.86,27.58,43,68
beauty,Perruques synthétiques,Perruque de Bob vague naturelle,29.99,60.99,51,23
beauty,Fake Nails,Ongles Pointus Rose Clair,7.99,15.98,50,7
beauty,Perruques synthétiques,Cheveux bouclés mi-longs,11.5,45.98,75,5
beauty,Soins des lèvres,Accessoire Lèvres Pulpeuses en Silicone,12.02,24.65,51,510
beauty,Crayon à sourcils & Amplificateur,Crème pour les sourcils 6 couleurs,10.99,21.99,50,76
beauty,Soins dentaires,Orthèses dentaires,13.8,28,51,185
beauty,Correcteur,Crème Correcteur Étoilée Gradient,15.51,30.67,49,44
beauty,Lunettes,Lunettes de Vue Fashion Metal Full Rim,21.26,42.54,50,40
beauty,Pinceaux,Pinceau de maquillage à double tête,5.99,11.98,50,3
beauty,Soins des pieds,Chaussures à talons hauts Semelle intérieure à pieds,8.77,20.82,58,151
beauty,Soin visage,Crème pour l'acné du visage,21.03,36.58,43,220
beauty,Sports Equipments,Attelle de soutien de la main poignet pouce ,10.34,20.57,50,108
beauty,Soin visage,Revitalisant Essence Liquide,13.79,23.98,43,248
beauty,Fers à friser pour cheveux,Ensemble d'outils de coiffure 2 en 1,55.19,104.92,47,41
beauty,Rouge à lèvres,Doublure mate à lèvres,7.46,12.99,43,58
beauty,Accessoires soin visage,Instrument de beauté de massage ultrasonique,72.44,144.83,50,163
beauty,Lampe UV & LED,Mini lampe UV à ongles,14.94,25.99,43,199
beauty,Nailart,Décoration de paillettes d'ongles,8.99,17.99,50,113
beauty,Sports Equipments,Ceinture de modelage pour homme,21.67,38.9,44,162
beauty,Soins dentaires,KCASA KC-HE01 kits de outils de nettoyage dentaire,33.91,58.98,43,380
beauty,Soin visage,Crème herbacée pour les yeux,9.59,19.18,50,437
beauty,Sleep & Snoring,Embouchure anti-ronflement,7.23,17.83,60,69
beauty,Soin visage,Essence hydratante faciale,18.27,31.78,43,499
beauty,Perruques cheveux humains,8 couleurs Side Bang Long perruques de cheveux humains Virgin Remy Mono top perruque capless,104.55,165.29,37,32
beauty,Oils,6Pcs 100% Pure Huiles Essentielles Naturelles,30.46,52.73,42,394
beauty,Correcteur,Crème Correcteur Naturel ,9.19,17.19,47,173
beauty,Stickers ongles,Colle de bracelet à ongle en ongle 3D,5.55,12.86,57,232
beauty,Perruques synthétiques,Perruque longue dégradé de 24 pouces,11.5,45.98,75,7
